category,neighborhood,primary_type,classification,year,beat,community_area,domestic,iucr,longitude,location_description,case_number,crime_date,latitude,community_number,ward,fbi_code,id,block,description
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0610,-87.8117290083,RESIDENCE,HS447677,2010-08-05T07:00:00,41.984191181,10,41,05,7643386,057XX N OKETO AVE,FORCIBLE ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8075961069,STREET,HS446806,2010-08-05T06:00:00,41.9898500825,10,41,14,7642684,072XX W PETERSON AVE,TO VEHICLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/80/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0630,-87.8111670951,RESIDENCE,HS449501,2010-08-05T04:00:00,41.9876902294,10,41,05,7647096,073XX W TALCOTT AVE,ATTEMPT FORCIBLE ENTRY
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/97/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0917,-87.8069460089,OTHER,HS446735,2010-08-05T02:00:00,41.9714225097,10,41,07,7642650,049XX N HARLEM AVE,"CYCLE, SCOOTER, BIKE W-VIN"
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7930910892,STREET,HS446382,2010-08-05T01:30:00,41.9891076637,10,41,06,7647783,059XX N NAPER AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.7950344764,RESIDENTIAL YARD (FRONT/BACK),HS453386,2010-08-04T15:00:00,41.9841607646,10,41,06,7648739,056XX N NEWARK AVE,OVER $300
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.7943591116,SIDEWALK,HS444571,2010-08-03T23:30:00,41.9757081887,10,41,08B,7640301,066XX W FOSTER AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8098065818,STREET,HS466419,2010-08-03T22:00:00,41.994368905,10,41,06,7661164,072XX W CLARENCE AVE,OVER $300
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.7962640949,RESIDENCE,HS444441,2010-08-03T21:15:00,41.9730826771,10,41,08B,7640648,050XX N OAK PARK AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7940954246,STREET,HS444673,2010-08-03T18:00:00,42.0004212252,10,41,06,7640303,065XX N NORMANDY AVE,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/337/,2010,1613,/api/1.0-beta1/communityarea/10/,True,4387,-87.815820739,RESIDENCE,HS443723,2010-08-03T14:40:00,41.9758041967,10,41,26,7639592,052XX N OLEANDER AVE,VIOLATE ORDER OF PROTECTION
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7896962749,RESIDENCE,HS443105,2010-08-03T07:50:00,41.9886388441,10,41,08B,7640609,058XX N NAVARRE AVE,DOMESTIC BATTERY SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8056668241,PARKING LOT/GARAGE(NON.RESID.),HS444684,2010-08-03T02:30:00,41.9807140118,10,41,14,7640238,071XX W HIGGINS AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.8056799113,STREET,HS442923,2010-08-03T00:01:00,41.980019788,10,41,06,7638384,054XX N NEVA AVE,OVER $300
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/281/,2010,1611,/api/1.0-beta1/communityarea/10/,False,2093,-87.7802046877,RESIDENCE,HS442790,2010-08-02T23:00:00,41.9922103575,10,45,26,7638975,061XX N MEADE AVE,FOUND SUSPECT NARCOTICS
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7805013544,APARTMENT,HS442510,2010-08-02T19:50:00,41.9923599733,10,45,08B,7638091,061XX N MEADE AVE,DOMESTIC BATTERY SIMPLE
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/152/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1365,-87.814444109,RESIDENTIAL YARD (FRONT/BACK),HS441781,2010-08-02T12:28:00,41.9841074382,10,41,26,7639033,074XX W SEMINOLE ST,TO RESIDENCE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7934449663,APARTMENT,HS442483,2010-08-02T10:00:00,41.9990296049,10,41,06,7638098,066XX W IMLAY ST,OVER $300
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0560,-87.7965179748,SIDEWALK,HS441178,2010-08-01T18:00:00,41.9809487602,10,41,08A,7637244,067XX W TALCOTT AVE,SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.7995592917,RESIDENCE,HS440764,2010-08-01T09:30:00,41.9897910411,10,41,05,7636430,059XX N EAST CIRCLE AVE,UNLAWFUL ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8211846434,STREET,HS440151,2010-08-01T01:40:00,41.987491124,10,41,14,7635726,077XX W ROSEDALE AVE,TO VEHICLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0460,-87.7790361753,OTHER,HS439852,2010-08-01T00:45:00,41.9878249789,10,45,08B,7635554,058XX N MILWAUKEE AVE,SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8117068144,STREET,HS440600,2010-08-01T00:01:00,41.9873606346,10,41,14,7636169,059XX N OKETO AVE,TO VEHICLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1320,-87.7802044849,STREET,HS440347,2010-07-31T22:30:00,41.9935083622,10,45,14,7635871,061XX N MEADE AVE,TO VEHICLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8218597949,STREET,HS447431,2010-07-31T21:30:00,41.9876972051,10,41,14,7644294,059XX N OZANAM AVE,TO VEHICLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0460,-87.7910277314,STREET,HS438971,2010-07-31T13:55:00,41.9981839752,10,41,08B,7635893,064XX N NASHVILLE AVE,SIMPLE
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/238/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1780,-87.793863624,RESIDENCE,HS438750,2010-07-31T11:25:00,41.9895339035,10,41,26,7634721,059XX N NORTHWEST HWY,OTHER OFFENSE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8081703045,STREET,HS439091,2010-07-30T21:00:00,41.9911479734,10,41,06,7637779,060XX N OCONTO AVE,OVER $300
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0560,-87.8048273647,SIDEWALK,HS437720,2010-07-30T17:45:00,41.9794889788,10,41,08A,7637081,054XX N MONTCLARE AVE,SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8069666196,STREET,HS437657,2010-07-30T17:00:00,41.9702590592,10,41,14,7633991,049XX N HARLEM AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.8036781719,STREET,HS441427,2010-07-29T21:00:00,41.9788086079,10,41,06,7636922,053XX N NOTTINGHAM AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0460,-87.8299889682,PARKING LOT/GARAGE(NON.RESID.),HS436275,2010-07-29T19:30:00,41.9853401909,10,41,08B,7632468,081XX W HIGGINS RD,SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/118/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1130,-87.8014340418,RESIDENCE,HS435839,2010-07-29T15:15:00,41.9704942595,10,41,11,7651671,049XX N SAYRE AVE,FRAUD OR CONFIDENCE GAME
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.8079493087,SMALL RETAIL STORE,HS435693,2010-07-29T12:55:00,41.9746295973,10,41,06,7631931,072XX W FOSTER AVE,RETAIL THEFT
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/337/,2010,1613,/api/1.0-beta1/communityarea/10/,True,4387,-87.787905129,RESIDENCE,HS456252,2010-07-29T12:00:00,41.9817204469,10,41,26,7653105,055XX N NAGLE AVE,VIOLATE ORDER OF PROTECTION
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1811,-87.8145563554,PARK PROPERTY,HS434654,2010-07-28T20:30:00,41.9784356732,10,41,18,7630431,054XX N OLCOTT AVE,POSS: CANNABIS 30GMS OR LESS
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.8069118214,GROCERY FOOD STORE,HS435252,2010-07-28T16:00:00,41.9755743406,10,41,06,7631186,052XX N HARLEM AVE,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/338/,2010,1613,/api/1.0-beta1/communityarea/10/,True,4388,-87.8116286197,RESIDENCE,HS434671,2010-07-28T15:00:00,41.978466313,10,41,26,7632588,073XX W RASCHER AVE,VIO BAIL BOND: DOM VIOLENCE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/114/,2010,1614,/api/1.0-beta1/communityarea/10/,False,1110,-87.8310249006,RESIDENCE,HS441507,2010-07-28T12:00:00,41.973338823,10,41,11,7636988,081XX W MEMORY LN,BOGUS CHECK
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/146/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1330,-87.7876396521,GROCERY FOOD STORE,HS433787,2010-07-28T11:42:00,41.9960109808,10,41,26,7629648,063XX N NAGLE AVE,TO LAND
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7993585166,MEDICAL/DENTAL OFFICE,HS433063,2010-07-27T19:00:00,41.9926879823,10,41,06,7630621,061XX N NORTHWEST HWY,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7972427488,RESIDENTIAL YARD (FRONT/BACK),HS432816,2010-07-27T16:50:00,41.980482888,10,41,06,7634005,067XX W RASCHER AVE,$300 AND UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.7854754624,RESIDENCE,HS432614,2010-07-27T06:30:00,41.996565977,10,45,05,7628466,063XX W HIGHLAND AVE,FORCIBLE ENTRY
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/288/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2170,-87.797730732,SIDEWALK,HS431232,2010-07-26T20:40:00,41.9749171714,10,41,18,7626663,051XX N NEWCASTLE AVE,POSSESSION OF DRUG EQUIPMENT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0460,-87.7858166165,PARK PROPERTY,HS431255,2010-07-26T19:00:00,41.9885243588,10,45,08B,7626850,063XX W ROSEDALE AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8066929259,DRIVEWAY - RESIDENTIAL,HS431741,2010-07-26T13:00:00,41.9932130761,10,41,06,7627210,061XX N HARLEM AVE,OVER $300
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.8039657329,RESIDENCE,HS432945,2010-07-26T12:00:00,41.9916006639,10,41,08B,7640304,060XX N NICKERSON AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.8021200092,ALLEY,HS445409,2010-07-26T09:00:00,41.9950333632,10,41,06,7641269,062XX N NORDICA AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.8216361385,PARKING LOT/GARAGE(NON.RESID.),HS428729,2010-07-25T03:50:00,41.9843921876,10,41,06,7624624,078XX W HIGGINS AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0486,-87.8067464834,RESIDENCE,HS428220,2010-07-25T01:30:00,41.9880542249,10,41,08B,7624098,058XX N HARLEM AVE,DOMESTIC BATTERY SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/382/,2010,1611,/api/1.0-beta1/communityarea/10/,False,502P,-87.7841470386,STREET,HS427622,2010-07-24T17:30:00,41.9936151057,10,45,26,7623615,061XX N MILWAUKEE AVE,FALSE/STOLEN/ALTERED TRP
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1614,/api/1.0-beta1/communityarea/10/,False,1310,-87.8328718511,RESIDENTIAL YARD (FRONT/BACK),HS427130,2010-07-24T10:00:00,41.9798040115,10,41,14,7623316,055XX N PITTSBURGH AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7916823887,DRIVEWAY - RESIDENTIAL,HS435804,2010-07-23T02:00:00,41.9743399525,10,41,06,7632353,051XX N NASHVILLE AVE,$300 AND UNDER
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/238/,2010,1612,/api/1.0-beta1/communityarea/10/,True,1780,-87.8021949476,RESIDENCE,HS426052,2010-07-22T16:00:00,41.9838071845,10,41,26,7626502,070XX W TALCOTT AVE,OTHER OFFENSE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1320,-87.8029318849,STREET,HS424121,2010-07-22T14:22:00,41.9964970306,10,41,14,7620616,063XX N NORDICA AVE,TO VEHICLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8071179036,ALLEY,HS423721,2010-07-22T11:45:00,41.9809182551,10,41,08B,7620737,054XX N HARLEM AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7915713129,RESIDENTIAL YARD (FRONT/BACK),HS406917,2010-07-22T10:00:00,41.9800693307,10,41,06,7619729,054XX N NASHVILLE AVE,$300 AND UNDER
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1150,-87.8176766503,RESIDENCE,HS495654,2010-07-22T09:00:00,41.9777856331,10,41,11,7689600,076XX W BALMORAL AVE,CREDIT CARD FRAUD
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7824904421,STREET,HS423830,2010-07-22T02:00:00,41.9924765588,10,45,06,7620090,061XX N ELSTON AVE,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1612,/api/1.0-beta1/communityarea/10/,False,2820,-87.8015955127,RESIDENCE,HS422636,2010-07-21T18:15:00,41.9829125434,10,41,26,7623132,069XX W BRYN MAWR AVE,TELEPHONE THREAT
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.8093677251,RESIDENCE,HS422797,2010-07-21T15:45:00,41.9900173461,10,41,05,7642302,072XX W PETERSON AVE,UNLAWFUL ENTRY
V,None,ASSAULT,/api/1.0-beta1/crimeclassification/63/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0530,-87.7817788061,STREET,HS422325,2010-07-21T13:45:00,41.9850006849,10,45,04A,7618542,057XX N MOODY AVE,AGGRAVATED: OTHER DANG WEAPON
-,None,SEX OFFENSE,/api/1.0-beta1/crimeclassification/184/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1562,-87.8096517698,RESIDENCE,HS477757,2010-07-21T13:00:00,41.9953039706,10,41,17,7672615,072XX W PALATINE AVE,AGG CRIMINAL SEXUAL ABUSE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/123/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1152,-87.787640121,ATM (AUTOMATIC TELLER MACHINE),HS518885,2010-07-21T09:00:00,41.9959560991,10,41,11,7719451,063XX N NAGLE AVE,ILLEGAL USE CASH CARD
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1612,/api/1.0-beta1/communityarea/10/,True,2820,-87.8120240047,RESIDENCE,HS421579,2010-07-20T16:00:00,41.9840992181,10,41,26,7617655,057XX N OKETO AVE,TELEPHONE THREAT
P,None,THEFT,/api/1.0-beta1/crimeclassification/84/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0840,-87.8231565787,BANK,HS421739,2010-07-20T16:00:00,41.9846788634,10,41,06,7617808,057XX N CANFIELD AVE,FINANCIAL ID THEFT: OVER $300
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8100650087,RESIDENCE,HS420656,2010-07-20T15:10:00,41.9798834396,10,41,08B,7619357,054XX N OCTAVIA AVE,DOMESTIC BATTERY SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1614,/api/1.0-beta1/communityarea/10/,False,1310,-87.826147353,RESIDENCE-GARAGE,HS419049,2010-07-19T16:00:00,41.9823019135,10,41,14,7614316,056XX N OSAGE AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.807088737,CTA GARAGE / OTHER PROPERTY,HS419189,2010-07-19T06:50:00,41.9822271071,10,41,06,7614457,055XX N HARLEM AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.7929306323,STREET,HS419167,2010-07-17T23:15:00,41.9832892004,10,41,08B,7617365,056XX N NATOMA AVE,DOMESTIC BATTERY SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7965082518,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,HS420589,2010-07-17T22:00:00,41.9969913122,10,41,14,7616505,067XX W DEVON AVE,TO PROPERTY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.7893972875,PARKING LOT/GARAGE(NON.RESID.),HS417538,2010-07-17T21:00:00,41.9766617242,10,41,14,7618708,064XX W HIGGINS AVE,TO VEHICLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.7889499634,RESIDENCE-GARAGE,HS419488,2010-07-17T19:30:00,41.9752079186,10,41,05,7617299,051XX N NATCHEZ AVE,FORCIBLE ENTRY
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/152/,2010,1613,/api/1.0-beta1/communityarea/10/,True,1365,-87.7942029102,RESIDENCE,HS419322,2010-07-17T18:00:00,41.9693738222,10,41,26,7614546,048XX N NORMANDY AVE,TO RESIDENCE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.8093677251,APARTMENT,HS415734,2010-07-17T14:30:00,41.9900173461,10,41,05,7613523,072XX W PETERSON AVE,UNLAWFUL ENTRY
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0560,-87.7877129304,SIDEWALK,HS415492,2010-07-17T13:40:00,41.9921694521,10,41,08A,7611550,061XX N NAGLE AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.8024845899,VEHICLE NON-COMMERCIAL,HS427121,2010-07-17T09:00:00,41.9945438383,10,41,06,7623317,062XX N NORTHWEST HWY,$300 AND UNDER
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1613,/api/1.0-beta1/communityarea/10/,True,2825,-87.8200931826,RESIDENCE,HS414865,2010-07-16T23:50:00,41.9750028585,10,41,26,7659390,077XX W FARRAGUT AVE,HARASSMENT BY TELEPHONE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8145545513,PARK PROPERTY,HS414447,2010-07-16T20:20:00,41.9786579458,10,41,08B,7610311,054XX N OLCOTT AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8024268683,SIDEWALK,HS414484,2010-07-16T19:30:00,41.9802407917,10,41,08B,7610367,070XX W HIGGINS AVE,DOMESTIC BATTERY SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1150,-87.8091410751,SMALL RETAIL STORE,HT205139,2010-07-16T16:13:00,41.9745993704,10,41,11,7972924,072XX W FOSTER AVE,CREDIT CARD FRAUD
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.8084907122,ALLEY,HS413798,2010-07-16T14:25:00,41.9870715557,10,41,08B,7615113,058XX N OCONTO AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.8191241321,STREET,HS413327,2010-07-16T00:30:00,41.9770621665,10,41,06,7609074,076XX W SUMMERDALE AVE,$300 AND UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.8054729269,RESIDENCE-GARAGE,HS432325,2010-07-15T12:00:00,41.9841516083,10,41,05,7651375,056XX N NEVA AVE,UNLAWFUL ENTRY
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/264/,2010,1612,/api/1.0-beta1/communityarea/10/,False,2024,-87.8207167409,RESIDENCE,HS411471,2010-07-15T06:30:00,41.9852936731,10,41,18,7607229,077XX W VICTORIA ST,POSS: HEROIN(WHITE)
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0910,-87.7846428319,STREET,HS410656,2010-07-14T17:00:00,41.9941388741,10,45,07,7606179,062XX N MILWAUKEE AVE,AUTOMOBILE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0620,-87.784694292,RESIDENCE-GARAGE,HS417364,2010-07-14T15:00:00,41.9830058993,10,45,05,7612755,062XX W BRYN MAWR AVE,UNLAWFUL ENTRY
V,None,ROBBERY,/api/1.0-beta1/crimeclassification/22/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0326,-87.8079493087,PARKING LOT/GARAGE(NON.RESID.),HS410158,2010-07-14T11:40:00,41.9746295973,10,41,03,7606858,072XX W FOSTER AVE,AGGRAVATED VEHICULAR HIJACKING
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1305,-87.8068375791,RESTAURANT,HS409634,2010-07-14T02:20:00,41.979676589,10,41,14,7604829,054XX N HARLEM AVE,CRIMINAL DEFACEMENT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.8129916366,HOSPITAL BUILDING/GROUNDS,HS408763,2010-07-13T15:45:00,41.9885794028,10,41,08B,7604361,074XX W TALCOTT AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.7911483566,RESIDENCE,HS408115,2010-07-13T09:00:00,41.9774685715,10,41,08B,7603324,065XX W HIGGINS AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7888306609,STREET,HS408105,2010-07-12T19:00:00,41.9814421875,10,41,06,7603272,055XX N NATCHEZ AVE,$300 AND UNDER
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1811,-87.7865088251,STREET,HS406857,2010-07-12T13:35:00,41.9914529751,10,45,18,7602084,063XX W HYACINTH ST,POSS: CANNABIS 30GMS OR LESS
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0610,-87.7783088131,APARTMENT,HS407256,2010-07-12T08:30:00,41.98644662,10,45,05,7606507,060XX W ARDMORE AVE,FORCIBLE ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1310,-87.8002075037,APARTMENT,HS406085,2010-07-11T23:40:00,41.9901343341,10,41,14,7603064,059XX N EAST CIRCLE AVE,TO PROPERTY
